86	Volda	6		13129094.279638	14588
86	Volda	7		7679638.160691	8533
86	Volda	8		5003959.706252	5560
86	Volda	9		4482863.902310	4981
86	Volda	10		3647670.627597	4053
87	Etnedal	1		330174941.305639	366864
87	Etnedal	2		50744291.388112	56383
87	Etnedal	3		20213837.230653	22460
87	Etnedal	4		12312800.852737	13681
87	Etnedal	5		6985743.748188	7762
87	Etnedal	6		5207358.068412	5786
87	Etnedal	7		5701454.089767	6335
87	Etnedal	8		4870760.778819	5412
87	Etnedal	9		6417848.321093	7131
87	Etnedal	10		6667146.313653	7408
88	Karasjok	1		1237935531.687411	1375495
88	Karasjok	2		1511832126.202193	1679827
88	Karasjok	3		770645794.463673	856280
88	Karasjok	4		504405438.334173	560455
88	Karasjok	5		396359508.361862	440403
88	Karasjok	6		231452036.260719	257171
88	Karasjok	7		289239670.932296	321380
88	Karasjok	8		191477958.147484	212755
88	Karasjok	9		89448479.727633	99388
88	Karasjok	10		31805743.888321	35340
89	Åseral	1		279476549.548732	310532
89	Åseral	2		110022314.059489	122248
89	Åseral	3		77004279.932945	85561
89	Åseral	4		56455645.398172	62729
89	Åseral	5		37665596.702613	41851
89	Åseral	6		40130676.852873	44590
89	Åseral	7		40100977.092027	44557
89	Åseral	8		42188960.278812	46877
89	Åseral	9		52340878.531801	58157
89	Åseral	10		89799476.901274	99778
90	Sigdal	1		645013106.106755	716687
90	Sigdal	2		37436098.550617	41596
90	Sigdal	3		21119229.940095	23466
90	Sigdal	4		15545574.821235	17273
90	Sigdal	5		9262725.413082	10292
90	Sigdal	6		8027035.363319	8919
90	Sigdal	7		11270609.244853	12523
90	Sigdal	8		14088486.554254	15654
90	Sigdal	9		19743141.020873	21937
90	Sigdal	10		32505938.250096	36118
91	Aremark	1		265153164.886175	294617
92	Vågan	1		363201975.359165	403561
92	Vågan	2		40998269.866692	45554
92	Vågan	3		13642090.148804	15158
92	Vågan	4		6846244.871485	7607
92	Vågan	5		4664662.438400	5183
92	Vågan	6		4647562.576094	5164
92	Vågan	7		2672078.483428	2969
92	Vågan	8		1977284.078172	2197
92	Vågan	9		1994383.940477	2216
92	Vågan	10		1297789.549715	1442
93	Høylandet	1		399133286.026330	443485
93	Høylandet	2		106507842.359318	118343
93	Høylandet	3		50586792.656351	56208
93	Høylandet	4		25208797.009384	28010
93	Høylandet	5		19416443.651561	21574
93	Høylandet	6		23272012.605090	25858
93	Høylandet	7		16753365.095658	18615
93	Høylandet	8		13667289.945886	15186
93	Høylandet	9		15992871.219438	17770
93	Høylandet	10		13773489.090731	15304
94	Askøy	1		82824533.066108	92028
94	Askøy	2		2258081.817084	2509
94	Askøy	3		151198.782491	168
94	Askøy	4		42299.659387	47
95	Ålesund	1		74539199.782685	82822
95	Ålesund	2		2782777.592038	3092
95	Ålesund	3		773093.774761	859
95	Ålesund	4		311397.492511	346
95	Ålesund	5		84599.318775	94
95	Ålesund	6		110699.108610	123
95	Ålesund	7		158398.724514	176
95	Ålesund	8		27899.775341	31
95	Ålesund	10		4499.963765	5
96	Vestvågøy	1		237994083.581620	264440
96	Vestvågøy	2		61445205.220386	68273
96	Vestvågøy	3		22105621.997300	24562
96	Vestvågøy	4		13250593.301283	14723
96	Vestvågøy	5		9829720.847423	10922
96	Vestvågøy	6		10815212.911874	12017
96	Vestvågøy	7		5276657.510387	5863
96	Vestvågøy	8		4395564.605276	4884
96	Vestvågøy	9		5755453.654942	6395
96	Vestvågøy	10		7578838.972364	8421
97	Kragerø	1		280182143.867013	311316
98	Skaun	1		169043838.795705	187828
98	Skaun	2		9956619.825585	11063
98	Skaun	3		2045683.527394	2273
98	Skaun	4		1343689.180114	1493
98	Skaun	5		530995.724225	590
98	Skaun	6		259197.912842	288
98	Skaun	7		145798.825974	162
98	Skaun	8		88199.289786	98
98	Skaun	9		71999.420234	80
98	Skaun	10		66599.463716	74
99	Røyrvik	1		430246935.487170	478056
99	Røyrvik	2		254724048.865457	283029
99	Røyrvik	3		155393648.712324	172661
99	Røyrvik	4		84114222.681049	93461
99	Røyrvik	5		61341706.053799	68158
99	Røyrvik	6		73643706.993525	81827
99	Røyrvik	7		70417232.974290	78242
99	Røyrvik	8		63049892.298850	70056
99	Røyrvik	9		75913488.716401	84349
99	Røyrvik	10		52438077.749117	58265
100	Ås	1		59281622.642355	65869
101	Grue	1		717416623.085584	797136
102	Hægebostad	1		274484289.748342	304985
102	Hægebostad	2		43025953.539031	47807
102	Hægebostad	3		20682733.454926	22981
102	Hægebostad	4		12891496.192866	14324
102	Hægebostad	5		10268917.310850	11410
102	Hægebostad	6		11528007.172189	12809
102	Hægebostad	7		12475699.541016	13862
102	Hægebostad	8		11183309.947819	12426
102	Hægebostad	9		11127510.397138	12364
102	Hægebostad	10		22347720.047837	24831
103	Lurøy	1		194346235.051007	215942
103	Lurøy	2		17218661.348920	19132
103	Lurøy	3		7159442.349502	7955
103	Lurøy	4		3914968.475215	4350
103	Lurøy	5		2613578.954488	2904
103	Lurøy	6		2750377.852933	3056
103	Lurøy	7		1565087.397333	1739
103	Lurøy	8		892792.810900	992
103	Lurøy	9		821693.383419	913
103	Lurøy	10		515695.847425	573
104	Sortland	1		515912745.672876	573241
104	Sortland	2		68464248.700444	76072
104	Sortland	3		25602993.835165	28448
104	Sortland	4		13176793.895543	14641
104	Sortland	5		10018719.325537	11132
104	Sortland	6		11431707.947626	12702
104	Sortland	7		6560947.168808	7290
104	Sortland	8		4620562.793507	5134
104	Sortland	9		4722261.974587	5247
104	Sortland	10		2343581.128611	2604
105	Tana	1		864170341.367786	960197
105	Tana	2		871269484.202738	968085
105	Tana	3		528630543.264242	587372
105	Tana	4		288644775.722623	320719
105	Tana	5		239139774.356074	265713
105	Tana	6		186667496.883182	207410
105	Tana	7		215449265.121233	239390
105	Tana	8		166492359.341206	184993
105	Tana	9		129090460.515701	143435
105	Tana	10		50880190.293804	56534
106	Larvik	1		408008114.562772	453346
107	Nesna	1		118169948.451715	131301
107	Nesna	2		18029554.819305	20033
107	Nesna	3		7823637.001159	8693
107	Nesna	4		2806177.403614	3118
107	Nesna	5		1837785.201469	2042
107	Nesna	6		1761285.817470	1957
107	Nesna	7		1413888.614842	1571
107	Nesna	8		1228490.107740	1365
107	Nesna	9		1406688.672819	1563
107	Nesna	10		872992.970335	970
108	Hammerfest	1		300354581.430730	333730
108	Hammerfest	2		129859954.319452	144290
108	Hammerfest	3		82678734.240135	91866
108	Hammerfest	4		41095469.084008	45662
108	Hammerfest	5		33280832.010364	36979
108	Hammerfest	6		35860211.240246	39845
108	Hammerfest	7		27425479.159837	30473
108	Hammerfest	8		24423103.336081	27137
108	Hammerfest	9		28289472.202645	31433
108	Hammerfest	10		14829180.589909	16477
109	Lebesby	1		913432344.691050	1014933
109	Lebesby	2		640989238.508496	712216
109	Lebesby	3		324457287.346404	360511
109	Lebesby	4		178519862.491091	198357
109	Lebesby	5		170331728.425119	189259
109	Lebesby	6		156002943.806044	173338
109	Lebesby	7		103527066.361632	115031
109	Lebesby	8		88301888.960407	98114
109	Lebesby	9		93695545.528684	104107
109	Lebesby	10		37701596.412730	41891
110	Askim	1		34881019.125064	38757
111	Andebu	1		156075843.219030	173419
112	Herøy	1		46745623.586869	51940
112	Herøy	2		13597990.503911	15109
112	Herøy	3		7813737.080877	8682
112	Herøy	4		7087442.929268	7875
112	Herøy	5		5689754.183979	6322
112	Herøy	6		5980451.843173	6645
112	Herøy	7		7243141.675524	8048
112	Herøy	8		5679854.263697	6311
112	Herøy	9		5549355.314523	6166
112	Herøy	10		2869176.896319	3188
113	Norddal	1		587045472.884597	652278
113	Norddal	2		62647595.538293	69609
113	Norddal	3		28881667.434069	32091
113	Norddal	4		17011663.015747	18902
113	Norddal	5		13255993.257800	14729
113	Norddal	6		14007487.206491	15564
113	Norddal	7		8471631.783263	9413
113	Norddal	8		6710345.965793	7456
113	Norddal	9		6956943.980094	7730
113	Norddal	10		12122002.389117	13469
114	Nes	1		464101062.880620	515672
115	Aure	1		433277211.086217	481423
115	Aure	2		43300451.328673	48112
115	Aure	3		24499602.720079	27222
115	Aure	4		17514758.964632	19461
115	Aure	5		15838072.465935	17598
115	Aure	6		17729857.232581	19700
115	Aure	7		14019187.112279	15577
115	Aure	8		11564906.875058	12850
115	Aure	9		12671897.961153	14080
115	Aure	10		8923428.145230	9915
116	Rennebu	1		468721625.674058	520806
116	Rennebu	2		107585133.684569	119540
116	Rennebu	3		65976668.731361	73308
116	Rennebu	4		48368310.520392	53743
116	Rennebu	5		40510473.794607	45012
116	Rennebu	6		42864854.836258	47628
116	Rennebu	7		31769744.178204	35300
116	Rennebu	8		26553386.182253	29504
116	Rennebu	9		30012058.331742	33347
116	Rennebu	10		32725536.481810	36362
117	Os	1		117152056.648157	130170
117	Os	2		5044459.380133	5605
117	Os	3		2096083.121558	2329
117	Os	4		1297789.549715	1442
117	Os	5		1017891.803556	1131
117	Os	6		1078191.318002	1198
117	Os	7		906292.702193	1007
117	Os	8		822593.376172	914
117	Os	9		965692.223886	1073
117	Os	10		274497.789642	305
118	Åmot	1		1053162519.529545	1170190
118	Åmot	2		61671103.401370	68524
118	Åmot	3		38706888.317746	43008
118	Åmot	4		28633269.434262	31815
118	Åmot	5		8452731.935452	9392
118	Åmot	6		5736553.807131	6374
118	Åmot	7		15126178.198373	16807
118	Åmot	8		19062746.499662	21181
118	Åmot	9		18155553.804714	20173
118	Åmot	10		34314923.683475	38128
119	Enebakk	1		170233629.215051	189150
120	Iveland	1		249172893.565511	276861
120	Iveland	2		610195.086482	678
120	Iveland	3		138598.883950	154
120	Iveland	4		43199.652140	48
120	Iveland	5		3599.971012	4
121	Grong	1		654958026.026407	727737
121	Grong	2		109263620.168773	121405
121	Grong	3		61766502.633180	68630
121	Grong	4		41351067.025839	45946
121	Grong	5		35603713.305663	39560
121	Grong	6		41720064.054538	46356
121	Grong	7		35565013.617287	39517
121	Grong	8		32124341.322856	35694
121	Grong	9		37690796.499695	41879
121	Grong	10		32220640.547419	35801
122	Søndre Land	1		638185761.083182	709101
122	Søndre Land	2		394196.825780	438
122	Søndre Land	3		63899.485458	71
122	Søndre Land	4		40499.673882	45
122	Søndre Land	5		17099.862306	19
122	Søndre Land	6		8099.934776	9
122	Søndre Land	7		1799.985506	2
123	Ullensvang	1		864719336.947061	960807
123	Ullensvang	2		125871186.438490	139858
123	Ullensvang	3		59535420.598680	66151
123	Ullensvang	4		47276619.311094	52530
123	Ullensvang	5		36915002.746674	41017
123	Ullensvang	6		35057417.704637	38953
123	Ullensvang	7		24763300.596686	27515
123	Ullensvang	8		17045862.740358	18940
123	Ullensvang	9		17844156.312202	19827
123	Ullensvang	10		26213188.921648	29126
124	Jevnaker	1		180032750.308732	200038
124	Jevnaker	2		384296.905498	427
124	Jevnaker	3		65699.470963	73
124	Jevnaker	4		9899.920282	11
124	Jevnaker	5		1799.985506	2
125	Os	1		345095021.163375	383442
125	Os	2		153293065.627033	170327
125	Os	3		102685573.137648	114096
125	Os	4		79633158.764238	88482
125	Os	5		67033260.223294	74482
125	Os	6		60772010.641198	67525
125	Os	7		43381450.676437	48202
125	Os	8		42610156.887180	47345
125	Os	9		41195368.279583	45773
125	Os	10		53647668.009047	59609
126	Vefsn	1		1095731276.752331	1217489
126	Vefsn	2		291490552.807323	323881
126	Vefsn	3		119570337.175265	132857
126	Vefsn	4		48602308.636152	54003
126	Vefsn	5		34817119.639607	38686
126	Vefsn	6		36261608.008050	40291
126	Vefsn	7		45305635.182189	50340
126	Vefsn	8		41350167.033086	45945
126	Vefsn	9		45259735.551790	50289
126	Vefsn	10		28172473.144764	31303
127	Rauma	1		922407972.415818	1024906
127	Rauma	2		122574512.984528	136195
127	Rauma	3		58570628.367544	65079
127	Rauma	4		32354739.467605	35950
127	Rauma	5		27022282.406527	30025
127	Rauma	6		27979874.695639	31089
127	Rauma	7		18281552.790124	20313
127	Rauma	8		13604290.453181	15116
127	Rauma	9		13900388.068893	15445
127	Rauma	10		14659081.959607	16288
128	Vega	1		136833998.161821	152039
128	Vega	2		4707862.090540	5231
128	Vega	3		1316689.397526	1463
128	Vega	4		688494.455986	765
128	Vega	5		553495.543048	615
128	Vega	6		521995.796695	580
128	Vega	7		796493.586337	885
128	Vega	8		778493.731278	865
128	Vega	9		723594.173350	804
128	Vega	10		310497.499758	345
129	Snillfjord	1		271662812.467970	301850
129	Snillfjord	2		57239539.085969	63600
129	Snillfjord	3		29157965.209217	32398
129	Snillfjord	4		20338936.223309	22599
129	Snillfjord	5		18485851.145037	20540
129	Snillfjord	6		21056230.447390	23396
129	Snillfjord	7		17173661.711273	19082
129	Snillfjord	8		13742889.337131	15270
129	Snillfjord	9		14181185.807805	15757
129	Snillfjord	10		11856504.527005	13174
130	Nannestad	1		272731103.865674	303037
130	Nannestad	2		250197.985313	278
130	Nannestad	3		5399.956518	6
130	Nannestad	4		2699.978259	3
130	Nannestad	5		899.992753	1
131	Hol	1		599342073.867601	665941
131	Hol	2		176334680.087026	195929
131	Hol	3		138919281.370313	154356
131	Hol	4		132241335.143690	146936
131	Hol	5		92020659.015492	102246
131	Hol	6		91216965.487130	101353
131	Hol	7		96812220.432062	107570
131	Hol	8		89998375.299670	99999
131	Hol	9		97849012.083431	108722
131	Hol	10		150027891.919477	166699
132	Moss	1		45457733.957434	50509
133	Fræna	1		260980798.483685	289981
133	Fræna	2		11982503.512414	13314
133	Fræna	3		6691446.117982	7435
133	Fræna	4		4914860.423713	5461
133	Fræna	5		4091367.054788	4546
133	Fræna	6		3722370.026090	4136
133	Fræna	7		2729678.019615	3033
133	Fræna	8		2380480.831481	2645
133	Fræna	9		2252681.860566	2503
133	Fræna	10		2927676.425259	3253
134	Vadsø	1		376014272.189587	417797
134	Vadsø	2		186269700.086396	206968
134	Vadsø	3		130975945.333078	145530
134	Vadsø	4		115948766.337497	128833
134	Vadsø	5		80436852.292600	89375
134	Vadsø	6		58244830.990986	64717
134	Vadsø	7		92191657.638547	102436
134	Vadsø	8		54310062.675200	60345
134	Vadsø	9		27088881.870243	30099
134	Vadsø	10		15904671.929652	17672
135	Nes	1		418775627.858583	465310
135	Nes	2		108766824.169159	120853
135	Nes	3		61991500.821411	68880
135	Nes	4		44057345.233883	48953
135	Nes	5		25281696.422371	28091
135	Nes	6		16919863.754949	18800
135	Nes	7		22099322.048030	24555
135	Nes	8		23800308.351057	26445
135	Nes	9		31443046.808892	34937
135	Nes	10		31216248.635155	34685
136	Harstad	1		293673935.225882	326307
136	Harstad	2		40417774.541056	44909
136	Harstad	3		16692165.588459	18547
136	Harstad	4		8542731.210744	9492
136	Harstad	5		7275541.414629	8084
136	Harstad	6		9330224.869551	10367
136	Harstad	7		4451364.155957	4946
136	Harstad	8		3356972.968403	3730
136	Harstad	9		4376664.757465	4863
136	Harstad	10		2915076.526718	3239
137	Smøla	1		250163785.586464	277962
137	Smøla	2		58499.528940	65
138	Verran	1		171223621.243252	190250
138	Verran	2		83864924.688489	93184
138	Verran	3		66728162.680053	74143
138	Verran	4		43138452.633147	47932
138	Verran	5		30488154.498039	33876
138	Verran	6		39436782.440368	43819
138	Verran	7		29064365.962913	32294
138	Verran	8		28989666.564420	32211
138	Verran	9		37159800.775469	41289
138	Verran	10		28527970.282170	31698
139	Lørenskog	1		54275862.950588	60307
140	Hitra	1		437933773.589771	486597
140	Hitra	2		106725640.605526	118585
140	Hitra	3		36137409.008147	40153
140	Hitra	4		19033046.738816	21148
140	Hitra	5		9604722.659193	10672
140	Hitra	6		8177334.153057	9086
140	Hitra	7		3325473.222051	3695
140	Hitra	8		2433580.403904	2704
140	Hitra	9		2792677.512320	3103
140	Hitra	10		2143782.737462	2382
141	Rygge	1		38261391.905049	42513
142	Vennesla	1		359332006.521653	399261
142	Vennesla	2		10799.913035	12
143	Notodden	1		717884619.317097	797656
143	Notodden	2		35022317.987273	38914
143	Notodden	3		18277952.819112	20309
143	Notodden	4		12534199.069956	13927
143	Notodden	5		10080818.825489	11201
143	Notodden	6		9208725.847907	10232
143	Notodden	7		7973035.798144	8859
143	Notodden	8		7668838.247656	8521
143	Notodden	9		7958635.914097	8843
143	Notodden	10		17731657.218087	19702
144	Halden	1		532421312.739498	591584
145	Nordreisa	1		1548639129.822814	1720724
145	Nordreisa	2		493052029.756218	547840
145	Nordreisa	3		282811022.698262	314237
145	Nordreisa	4		184285216.066230	204763
145	Nordreisa	5		150140391.013590	166824
145	Nordreisa	6		132731831.194034	147481
145	Nordreisa	7		128965361.523045	143296
145	Nordreisa	8		114635676.910980	127374
145	Nordreisa	9		88785185.068728	98651
145	Nordreisa	10		31644645.185547	35161
146	Lenvik	1		507552712.991098	563952
146	Lenvik	2		108384327.249166	120428
146	Lenvik	3		56984841.136891	63317
146	Lenvik	4		28193172.978082	31326
146	Lenvik	5		17287060.798142	19208
146	Lenvik	6		18368852.087157	20410
146	Lenvik	7		15924471.770216	17694
146	Lenvik	8		14099286.467289	15666
146	Lenvik	9		17119662.146098	19022
146	Lenvik	10		12750197.330658	14167
147	Stord	1		102906971.354867	114342
147	Stord	2		8905428.290172	9895
147	Stord	3		4673662.365929	5193
147	Stord	4		3174274.439559	3527
147	Stord	5		2300381.476471	2556
147	Stord	6		2555979.418301	2840
147	Stord	7		2261681.788095	2513
147	Stord	8		2059183.418688	2288
147	Stord	9		2673878.468934	2971
147	Stord	10		838793.245724	932
148	Lillesand	1		170554026.635087	189506
149	Rendalen	1		1440100003.807533	1600124
149	Rendalen	2		440502352.906575	489451
149	Rendalen	3		239943467.884422	266606
149	Rendalen	4		193114144.972274	214573
149	Rendalen	5		187779887.925778	208646
149	Rendalen	6		150786585.810180	167542
149	Rendalen	7		123196407.976798	136886
149	Rendalen	8		112818591.542825	125355
149	Rendalen	9		88799584.952775	98667
149	Rendalen	10		83080131.007939	92312
150	Eidskog	1		568596521.442702	631779
151	Finnøy	1		94617138.107679	105131
151	Finnøy	2		72899.412987	81
151	Finnøy	3		36899.702870	41
151	Finnøy	4		30599.753599	34
151	Finnøy	5		11699.905788	13
151	Finnøy	6		1799.985506	2
151	Finnøy	7		4499.963765	5
151	Finnøy	9		3599.971012	4
152	Åfjord	1		330430539.247465	367148
152	Åfjord	2		113257788.006253	125843
152	Åfjord	3		76445384.433379	84940
152	Åfjord	4		52038480.966818	57821
152	Åfjord	5		50455393.714424	56062
152	Åfjord	6		64047984.261843	71165
152	Åfjord	7		49265603.295057	54740
152	Åfjord	8		47096620.760509	52330
152	Åfjord	9		55009357.044222	61122
152	Åfjord	10		35925910.711210	39918
153	Ballangen	1		553088746.317315	614548
153	Ballangen	2		82758833.595145	91955
153	Ballangen	3		36302107.681932	40336
153	Ballangen	4		19580242.332594	21756
153	Ballangen	5		13906688.018163	15452
153	Ballangen	6		15604074.350175	17338
153	Ballangen	7		12105802.519565	13451
153	Ballangen	8		11089710.701515	12322
153	Ballangen	9		14031787.010819	15591
153	Ballangen	10		10086218.782006	11207
154	Måsøy	1		337496382.350559	374999
154	Måsøy	2		233533719.498199	259484
154	Måsøy	3		128493765.320512	142772
154	Måsøy	4		67624555.461966	75139
154	Måsøy	5		58663327.621096	65182
154	Måsøy	6		66056768.086371	73397
154	Måsøy	7		41261067.750546	45846
154	Måsøy	8		32487038.402285	36097
154	Måsøy	9		36589205.370115	40655
154	Måsøy	10		18512850.927625	20570
155	Gran	1		569261616.087102	632518
155	Gran	2		16577866.508838	18420
155	Gran	3		2435380.389410	2706
155	Gran	4		833393.289207	926
155	Gran	5		298797.593970	332
155	Gran	6		178198.565079	198
155	Gran	7		180898.543338	201
155	Gran	8		120599.028892	134
155	Gran	9		39599.681129	44
155	Gran	10		9899.920282	11
156	Tromsø	1		1269297579.152208	1410342
156	Tromsø	2		334179009.063334	371313
156	Tromsø	3		178524362.454855	198362
156	Tromsø	4		74479800.260992	82756
156	Tromsø	5		48689607.933186	54100
156	Tromsø	6		51912481.981409	57681
156	Tromsø	7		42936854.256492	47708
156	Tromsø	8		41754263.779149	46394
156	Tromsø	9		52553276.821491	58393
156	Tromsø	10		27860175.659500	30956
157	Sveio	1		91029766.994522	101145
157	Sveio	2		46261427.485795	51402
157	Sveio	3		24832600.038661	27592
157	Sveio	4		21768124.714953	24187
157	Sveio	5		12498199.359839	13887
157	Sveio	6		7154042.392984	7949
157	Sveio	7		6438548.154411	7154
157	Sveio	8		3788969.489806	4210
157	Sveio	9		2277881.657648	2531
157	Sveio	10		3194974.272877	3550
158	Nore og Uvdal	1		712310964.198328	791463
158	Nore og Uvdal	2		300036883.988953	333377
158	Nore og Uvdal	3		199756991.481500	221954
158	Nore og Uvdal	4		234790109.381261	260880
158	Nore og Uvdal	5		158238525.804271	175822
158	Nore og Uvdal	6		126325682.778717	140363
158	Nore og Uvdal	7		165767865.175114	184188
158	Nore og Uvdal	8		153255265.931411	170285
158	Nore og Uvdal	9		136506400.799762	151675
158	Nore og Uvdal	10		127400274.125709	141557
159	Sarpsborg	1		283678615.712067	315201
160	Marker	1		332478022.760335	369423
161	Tjøme	1		32157641.054714	35731
162	Kviteseid	1		579878830.593177	644315
162	Kviteseid	2		17233961.225719	19149
162	Kviteseid	3		7613038.696975	8459
162	Kviteseid	4		5238857.814765	5821
162	Kviteseid	5		3552271.395787	3947
162	Kviteseid	6		2697278.280510	2997
162	Kviteseid	7		2717078.121075	3019
162	Kviteseid	8		2410180.592328	2678
162	Kviteseid	9		3167074.497536	3519
162	Kviteseid	10		3411872.526331	3791
163	Midtre Gauldal	1		719243608.373991	799166
163	Midtre Gauldal	2		215490664.787867	239436
163	Midtre Gauldal	3		137085096.139883	152318
163	Midtre Gauldal	4		120624228.688940	134028
163	Midtre Gauldal	5		116144964.757635	129051
163	Midtre Gauldal	6		127559572.842977	141734
163	Midtre Gauldal	7		95770928.816928	106413
163	Midtre Gauldal	8		78258869.830522	86955
163	Midtre Gauldal	9		81152346.531175	90170
163	Midtre Gauldal	10		78316469.366709	87019
164	Herøy	1		56036248.775309	62263
164	Herøy	2		5399.956518	6
164	Herøy	3		2699.978259	3
165	Øyer	1		177190573.195043	196880
165	Øyer	2		70014036.220980	77794
165	Øyer	3		65361073.688360	72624
165	Øyer	4		52673875.850383	58527
165	Øyer	5		32913634.967171	36571
165	Øyer	6		34162824.908230	37959
165	Øyer	7		45011337.551983	50013
165	Øyer	8		37533297.767933	41704
165	Øyer	9		40042477.563087	44492
165	Øyer	10		36531605.833928	40591
166	Råde	1		67931452.990713	75480
167	Årdal	1		565805643.915929	628678
167	Årdal	2		76907980.708382	85454
167	Årdal	3		40676972.453898	45197
167	Årdal	4		34042225.879338	37825
167	Årdal	5		32705736.641246	36340
167	Årdal	6		34912518.871417	38792
167	Årdal	7		21616925.932462	24019
167	Årdal	8		17935055.580248	19928
167	Årdal	9		20075238.346702	22306
167	Årdal	10		20473935.136248	22749
168	Trondheim	1		207748027.134585	230833
168	Trondheim	2		10914212.114695	12127
168	Trondheim	3		4705162.112282	5228
168	Trondheim	4		2547879.483525	2831
168	Trondheim	5		956692.296357	1063
168	Trondheim	6		647094.789352	719
168	Trondheim	7		687594.463233	764
168	Trondheim	8		845093.194995	939
168	Trondheim	9		1570487.353851	1745
168	Trondheim	10		997191.970239	1108
169	Grane	1		1054456709.108229	1171628
169	Grane	2		265049665.719590	294502
169	Grane	3		135533508.633867	150594
169	Grane	4		66936061.005978	74374
169	Grane	5		41522065.648895	46136
169	Grane	6		47423318.129821	52693
169	Grane	7		56456545.390925	62730
169	Grane	8		51847682.503198	57609
169	Grane	9		60478613.003745	67199
169	Grane	10		49654400.164321	55172
170	Rindal	1		270696220.251345	300776
170	Rindal	2		74800197.681033	83112
170	Rindal	3		44896138.479609	49885
170	Rindal	4		33530130.002924	37256
170	Rindal	5		29272264.288838	32525
170	Rindal	6		35862911.218505	39848
170	Rindal	7		21620525.903474	24023
170	Rindal	8		16863164.211514	18737
170	Rindal	9		19765640.839696	21962
170	Rindal	10		30398155.222747	33776
171	Røst	1		194398.434631	216
171	Røst	2		82799.333269	92
171	Røst	3		34199.724611	38
171	Røst	4		64799.478210	72
171	Røst	5		10799.913035	12
171	Røst	6		50399.594164	56
171	Røst	7		47699.615905	53
171	Røst	8		33299.731858	37
171	Røst	9		6299.949270	7
171	Røst	10		899.992753	1
172	Modum	1		421440506.399949	468271
172	Modum	2		11699.905788	13
173	Oppegård	1		26827883.971895	29809
174	Ullensaker	1		147149715.095672	163501
175	Kvæfjord	1		314107370.687943	349011
175	Kvæfjord	2		63795086.298272	70884
175	Kvæfjord	3		27311180.080216	30346
175	Kvæfjord	4		14785080.945016	16428
175	Kvæfjord	5		12670097.975647	14078
175	Kvæfjord	6		16729965.284082	18589
175	Kvæfjord	7		9092626.782780	10103
175	Kvæfjord	8		5486355.821818	6096
175	Kvæfjord	9		6743645.697651	7493
175	Kvæfjord	10		4395564.605276	4884
176	Seljord	1		456862421.168967	507629
176	Seljord	2		56712143.332755	63014
176	Seljord	3		29173265.086017	32415
176	Seljord	4		19748540.977391	21943
176	Seljord	5		14070486.699195	15634
176	Seljord	6		14623982.242243	16249
176	Seljord	7		12988695.410182	14432
176	Seljord	8		13131794.257897	14591
176	Seljord	9		16603966.298673	18449
176	Seljord	10		38036393.716818	42263
177	Halsa	1		182091033.734636	202325
177	Halsa	2		22731116.960583	25257
177	Halsa	3		12470299.584499	13856
177	Halsa	4		11270609.244853	12523
177	Halsa	5		9754121.456178	10838
177	Halsa	6		10511015.361386	11679
177	Halsa	7		8111634.682094	9013
177	Halsa	8		6592446.915160	7325
177	Halsa	9		7053243.204657	7837
177	Halsa	10		7247641.639288	8053
178	Træna	1		14649182.039324	16277
178	Træna	2		17099.862306	19
178	Træna	3		13499.891294	15
178	Træna	4		9899.920282	11
178	Træna	5		2699.978259	3
178	Træna	6		1799.985506	2
178	Træna	7		1799.985506	2
178	Træna	8		2699.978259	3
178	Træna	9		1799.985506	2
179	Hemsedal	1		434191603.723173	482439
179	Hemsedal	2		68335549.736776	75929
179	Hemsedal	3		36077109.493701	40086
179	Hemsedal	4		26229388.791200	29144
179	Hemsedal	5		20431635.476860	22702
179	Hemsedal	6		19429943.542855	21589
179	Hemsedal	7		18584850.347859	20650
179	Hemsedal	8		20682733.454926	22981
179	Hemsedal	9		28001474.521709	31113
179	Hemsedal	10		41368166.888144	45965
180	Sørreisa	1		214938069.237580	238822
180	Sørreisa	2		41305167.395440	45895
180	Sørreisa	3		19021346.833028	21135
180	Sørreisa	4		10574014.854090	11749
180	Sørreisa	5		6817445.103391	7575
180	Sørreisa	6		7125242.624891	7917
180	Sørreisa	7		6710345.965793	7456
180	Sørreisa	8		5620454.742004	6245
180	Sørreisa	9		6721145.878828	7468
180	Sørreisa	10		7843436.841723	8715
181	Berlevåg	1		349830783.029186	388704
181	Berlevåg	2		185904303.028714	206562
181	Berlevåg	3		89954275.654777	99950
181	Berlevåg	4		32563537.786283	36182
181	Berlevåg	5		30508854.331357	33899
181	Berlevåg	6		27771976.369713	30858
181	Berlevåg	7		20629633.882504	22922
181	Berlevåg	8		19223845.202436	21360
181	Berlevåg	9		18576750.413083	20641
181	Berlevåg	10		7709337.921537	8566
182	Fedje	1		8662430.246883	9625
183	Froland	1		598003784.644025	664454
183	Froland	2		5549355.314523	6166
183	Froland	3		1250089.933810	1389
183	Froland	4		665994.637163	740
183	Froland	5		454496.340226	505
183	Froland	6		557995.506812	620
183	Froland	7		251097.978066	279
183	Froland	8		25199.797082	28
183	Froland	9		5399.956518	6
183	Froland	10		1799.985506	2
184	Meldal	1		376670366.906458	418526
184	Meldal	2		61654003.539064	68505
184	Meldal	3		31803043.910062	35337
184	Meldal	4		21402727.657266	23781
184	Meldal	5		15631974.125516	17369
184	Meldal	6		15791272.842783	17546
184	Meldal	7		11729605.548843	13033
