"ID"	"Total"	"TotalTerrestrial"	"nuTypes"	"Forest"	"Open"	"HabitatClass"
"1340"	1239	2586	2497	20	126	2326	17
"1341"	1240	2087	2049	21	74	1941	9
"1342"	1241	1441	1367	13	28	1339	17
"1343"	1242	1001	966	10	22	944	9
"1344"	1243	896	743	10	19	724	17
"1345"	1244	3062	2981	14	58	2887	9
"1346"	1245	3045	2984	16	70	2914	17
"1347"	1246	4898	4889	20	123	4759	17
"1348"	1247	4234	4206	21	69	3933	9
"1349"	1248	2307	2295	11	62	2201	9
"1350"	1249	1925	1889	17	96	1789	17
"1351"	1250	2479	2474	11	35	2425	9
"1352"	1251	2773	2682	12	82	2600	9
"1353"	1252	4251	4107	18	55	3950	17
"1354"	1257	1468	1353	16	58	1295	17
"1355"	1258	1028	1018	15	6	1012	12
"1356"	1259	1314	1251	12	14	1237	12
"1357"	1260	1630	1498	14	17	1481	20
"1358"	1261	1667	1667	11	0	1667	14
"1359"	1262	1455	1455	10	0	1455	15
"1360"	1263	1084	1084	17	466	618	7
"1361"	1264	1632	1632	11	0	1632	14
"1362"	1265	1931	1931	16	30	1901	14
"1363"	1266	1667	1663	14	1	1662	14
"1364"	1267	1401	1401	17	173	1228	17
"1365"	1268	2131	2131	17	561	1570	15
"1366"	1269	1605	1602	14	5	1597	17
"1367"	1270	1029	1029	14	68	961	17
"1368"	1271	1219	1219	8	0	1219	17
"1369"	1272	932	926	17	440	486	6
"1370"	1273	941	941	13	215	726	17
"1371"	1274	1893	1893	16	83	1810	17
"1372"	1275	1839	1819	20	184	1635	15
"1373"	1276	1538	1538	16	410	1128	14
"1374"	1277	1678	1674	18	395	1279	19
"1375"	1278	1611	1611	14	27	1584	17
"1376"	1279	1194	1194	14	446	739	15
"1377"	1280	1065	1065	14	306	759	14
"1378"	1281	1499	1499	17	211	1288	14
"1379"	1282	1407	1407	12	83	1324	16
"1380"	1283	1805	1805	17	738	1067	14
"1381"	1284	792	792	9	736	56	6
"1382"	1285	2756	2755	19	130	2625	14
"1383"	1286	841	825	13	13	812	14
"1384"	1287	2421	2421	18	98	2323	15
"1385"	1288	1939	1901	18	79	1822	15
"1386"	1289	2136	2136	16	59	2077	15
"1387"	1290	1295	1295	13	224	1071	9
"1388"	1291	2239	2178	21	349	1829	15
"1389"	1292	1538	1538	17	201	1337	15
"1390"	1293	2689	2689	17	371	2307	14
"1391"	1294	2518	2518	17	776	1742	14
"1392"	1295	2413	2413	17	859	1554	17
"1393"	1296	1646	1646	10	0	1646	14
"1394"	1297	1276	1276	12	0	1276	14
"1395"	1298	1350	1350	12	3	1347	14
"1396"	1299	1286	1286	9	0	1286	15
"1397"	1300	1875	1875	13	1632	236	6
"1398"	1301	1872	1872	15	230	1642	14
"1399"	1302	1001	996	13	5	991	14
"1400"	1303	946	946	17	246	700	14
"1401"	1304	1441	1441	8	0	1441	13
"1402"	1305	2006	2006	10	2	2004	13
"1403"	1306	1223	1222	15	4	1218	17
"1404"	1307	1438	1437	17	41	1396	17
"1405"	1308	872	865	20	189	676	15
"1406"	1309	1350	1350	11	1	1349	17
"1407"	1310	1873	1873	13	2	1871	17
"1408"	1311	1214	1210	9	2	1208	17
"1409"	1312	1653	1653	11	0	1653	17
"1410"	1313	1873	1871	12	2	1869	13
"1411"	1314	807	805	7	0	805	17
"1412"	1315	1261	1261	11	0	1261	17
"1413"	1316	1004	1004	8	0	1004	17
"1414"	1317	1437	1437	11	0	1437	17
"1415"	1318	833	833	12	4	829	14
"1416"	1319	1004	1004	14	135	869	14
"1417"	1320	1062	1061	16	11	1050	14
"1418"	1321	877	877	11	98	779	14
"1419"	1322	1437	1437	10	0	1437	17
"1420"	1323	1443	1443	7	0	1443	17
"1421"	1324	1882	1882	10	0	1882	17
"1422"	1325	1214	1214	9	0	1214	14
"1423"	1326	1002	1002	14	84	918	13
"1424"	1327	1873	1872	11	0	1872	17
"1425"	1328	921	921	11	11	904	14
"1426"	1329	920	920	8	0	885	15
"1427"	1330	1749	1749	13	68	1681	13
"1428"	1331	1001	1001	13	525	476	10
"1429"	1332	1640	1640	16	67	1573	14
"1430"	1333	2198	2145	16	24	2121	14
"1431"	1334	1163	1163	9	0	1163	17
"1432"	1335	878	878	9	58	820	15
"1433"	1336	875	875	8	0	858	15
"1434"	1337	606	606	10	47	559	13
"1435"	1338	2041	2041	12	1	2040	17
"1436"	1339	2006	1996	15	103	1893	17
"1437"	1340	2138	2133	16	4	2129	15
"1438"	1341	1933	1915	15	13	1902	17
"1439"	1342	1070	1070	15	509	561	2
"1440"	1343	1007	1001	13	4	997	14
"1441"	1344	1090	1067	16	16	1051	17
"1442"	1345	1083	1083	11	0	1083	14
"1443"	1346	1288	1288	9	0	1288	13
"1444"	1347	886	886	9	91	795	15
"1445"	1348	2154	2127	16	12	2115	13
"1446"	1349	1309	1309	9	0	1309	13
"1447"	1350	1266	1266	10	0	1266	16
"1448"	1351	953	906	17	11	895	14
"1449"	1352	1611	1611	11	0	1611	14
"1450"	1353	1025	1025	10	0	1025	13
"1451"	1354	1608	1577	15	5	1572	17
"1452"	1355	1090	1090	10	0	1090	10
"1453"	1356	1372	1310	15	10	1300	17
"1454"	1357	1441	1441	11	0	1441	17
"1455"	1358	1863	1863	15	216	1647	17
"1456"	1359	918	838	14	34	804	17
"1457"	1360	789	789	13	88	701	14
"1458"	1361	1610	1610	10	14	1596	17
"1459"	1362	1007	1007	14	137	870	17
"1460"	1363	1128	1128	14	277	851	17
"1461"	1364	1070	1069	13	75	994	17
"1462"	1365	838	838	9	68	770	18
"1463"	1366	1266	1260	14	2	1258	14
"1464"	1367	1528	1518	18	38	1480	14
"1465"	1368	1870	1848	16	325	1523	17
"1466"	1369	927	730	14	96	634	17
"1467"	1370	1437	1431	14	3	1428	17
"1468"	1371	1303	1300	14	20	1280	14
"1469"	1372	2462	2318	18	24	2294	17
"1470"	1373	2000	1933	19	270	1663	17
"1471"	1374	1322	1321	15	64	1257	17
"1472"	1375	1003	1003	12	80	923	17
"1473"	1376	1631	1631	10	0	1631	14
"1474"	1377	1390	1324	15	86	1238	17
"1475"	1378	947	947	9	16	931	14
"1476"	1379	1223	1168	15	14	1154	17
"1477"	1380	1173	1125	19	38	1087	17
"1478"	1381	1303	1300	13	12	1288	17
"1479"	1382	2003	2003	6	0	2003	17
"1480"	1383	1723	1723	13	372	1351	17
"1481"	1384	2046	2046	9	0	2046	17
"1482"	1385	1538	1538	7	0	1538	17
"1483"	1386	1307	1307	8	4	1303	17
"1484"	1387	2303	2303	14	146	2157	17
"1485"	1388	2741	2738	16	136	2602	17
"1486"	1389	787	766	10	225	535	17
"1487"	1390	1873	1873	7	0	1873	17
"1488"	1391	1771	1748	15	472	1276	10
"1489"	1392	963	963	12	468	495	9
"1490"	1393	1439	1414	14	7	1407	17
"1491"	1394	1006	1006	12	286	720	17
"1492"	1395	1001	1001	11	28	973	14
"1493"	1396	965	965	11	704	261	6
"1494"	1397	1047	1047	12	178	869	9
"1495"	1398	1526	1526	14	808	718	9
"1496"	1399	1536	1514	13	570	944	9
"1497"	1400	2003	1997	14	1432	565	6
"1498"	1401	571	571	13	389	182	5
"1499"	1402	1441	1441	10	903	538	6
"1500"	1403	1001	1001	12	259	742	17
"1501"	1404	2006	2003	15	8	1995	17
"1502"	1405	1538	1511	12	442	1069	9
"1503"	1406	445	411	11	49	362	10
"1504"	1407	1491	1491	13	621	870	9
"1505"	1408	1221	1218	12	32	1186	17
"1506"	1409	1870	1866	12	466	1400	9
"1507"	1410	1001	946	14	232	714	9
"1508"	1411	1439	1439	13	514	925	17
"1509"	1412	571	571	11	248	323	17
"1510"	1413	871	871	8	36	835	17
"1511"	1414	921	921	10	221	700	17
"1512"	1415	965	931	10	379	552	9
"1513"	1416	1398	1398	8	0	1398	17
"1514"	1417	789	789	13	243	546	17
"1515"	1418	2653	2647	12	1200	1447	10
"1516"	1419	1863	1863	12	87	1776	17
"1517"	1420	1070	1067	17	420	647	17
"1518"	1421	1006	1006	7	0	1006	17
"1519"	1422	2003	1986	13	4	1982	16
"1520"	1423	1901	1889	12	9	1880	14
"1521"	1424	2079	2052	13	19	2033	14
"1522"	1425	1439	1438	12	2	1436	17
"1523"	1426	1613	1588	14	18	1570	17
"1524"	1427	917	917	13	126	791	17
"1525"	1428	701	701	6	0	701	14
"1526"	1429	445	426	12	9	417	17
"1527"	1430	638	511	15	107	404	17
"1528"	1431	1007	987	14	307	680	17
"1529"	1432	2057	1512	17	671	841	22
"1530"	1433	1895	1894	17	155	1739	17
"1531"	1434	1002	1002	7	0	1002	17
"1532"	1435	1565	1565	16	84	1481	17
"1533"	1436	1221	1221	9	1	1220	17
"1534"	1437	402	351	14	65	286	17
"1535"	1438	2130	2016	14	730	1286	17
"1536"	1439	838	838	6	0	838	17
"1537"	1440	1358	1275	17	179	1096	10
"1538"	1441	422	407	13	173	234	17
"1539"	1442	1212	1156	17	77	1079	14
"1540"	1443	527	522	8	15	507	17
"1541"	1444	1392	1392	14	56	1336	17
"1542"	1445	1118	1118	10	15	1103	17
"1543"	1446	1741	1741	12	50	1691	17
"1544"	1447	1678	1678	10	26	1652	17
"1545"	1448	1443	1443	7	0	1443	17
"1546"	1449	1539	1539	12	441	1098	17
"1547"	1450	1307	1274	15	159	1115	14
"1548"	1451	1567	1567	15	316	1251	17
"1549"	1452	1568	1439	15	401	1038	17
"1550"	1453	430	398	8	10	388	17
"1551"	1454	788	788	7	0	788	17
"1552"	1455	1902	1902	15	219	1683	17
"1553"	1456	1654	1649	16	343	1306	17
"1554"	1457	787	787	16	288	499	17
"1555"	1458	1865	1836	15	47	1789	17
"1556"	1459	838	838	13	297	541	14
"1557"	1460	1957	1866	17	136	1730	17
"1558"	1461	1578	1537	16	269	1268	17
"1559"	1462	2659	2614	17	439	2175	17
"1560"	1463	1802	1801	14	34	1767	17
"1561"	1464	789	778	16	170	608	14
"1562"	1465	901	901	14	160	741	17
"1563"	1466	1049	930	17	145	785	14
"1564"	1467	460	339	13	195	144	22
"1565"	1468	1698	1687	10	3	1684	17
"1566"	1469	960	960	6	0	960	17
"1567"	1470	917	894	11	28	866	17
"1568"	1471	956	935	15	98	837	17
"1569"	1472	1021	1020	10	4	1016	17
"1570"	1473	1506	1506	12	455	1051	17
"1571"	1474	1897	1874	17	137	1737	17
"1572"	1475	1259	1079	15	485	594	17
"1573"	1476	1652	1652	12	150	1502	17
"1574"	1477	999	886	13	392	494	17
"1575"	1478	1437	1412	16	325	1087	17
"1576"	1479	1584	1577	16	584	993	17
"1577"	1480	1602	1544	17	194	1350	14
"1578"	1481	1422	1411	16	365	1046	17
"1579"	1482	1652	1618	16	119	1499	17
"1580"	1483	2055	2034	16	133	1901	14
"1581"	1484	788	753	15	238	515	17
"1582"	1485	1091	1067	15	228	839	17
"1583"	1486	1457	1343	14	491	852	17
"1584"	1487	1436	1436	12	376	1060	17
"1585"	1488	1670	1668	12	9	1659	17
"1586"	1489	1148	1147	13	68	1079	17
"1587"	1490	1077	1077	13	75	1002	17
"1588"	1491	1303	1303	11	66	1237	17
"1589"	1492	1242	1232	14	169	1063	17
"1590"	1493	1284	1265	13	44	1221	17
"1591"	1494	999	996	8	1	995	17
"1592"	1495	969	950	15	55	895	17
"1593"	1496	1034	1031	14	34	997	17
"1594"	1497	1440	1365	13	88	1277	17
"1595"	1498	1241	1241	12	100	1141	17
"1596"	1499	1067	999	9	9	990	17
"1597"	1500	802	802	12	58	744	17
"1598"	1501	889	822	10	15	807	17
"1599"	1502	1256	1256	10	38	1218	17
"1600"	1503	1585	1504	12	42	1462	17
"1601"	1504	779	776	13	92	684	17
"1602"	1505	1632	1580	13	56	1524	17
"1603"	1506	1021	1016	13	55	961	17
"1604"	1507	1169	1142	14	40	1102	17
"1605"	1508	1334	1319	16	115	1204	17
"1606"	1509	929	889	13	48	841	17
"1607"	1510	962	956	11	11	945	17
"1608"	1511	1871	1861	12	33	1828	17
"1609"	1512	1084	1066	15	152	914	17
"1610"	1513	1656	1599	12	33	1566	17
"1611"	1514	1759	1759	7	0	1759	17
"1612"	1515	2556	2522	11	19	2503	17
"1613"	1516	1117	1051	10	18	1033	17
"1614"	1517	2318	2318	7	0	2318	17
"1615"	1518	1533	1439	13	42	1397	17
"1616"	1519	1249	1249	8	0	1249	17
"1617"	1520	1042	1042	6	0	1042	17
"1618"	1521	707	663	11	6	657	17
"1619"	1522	1242	1242	7	0	1242	17
"1620"	1523	917	842	9	16	826	17
"1621"	1524	2166	2151	12	2	2149	17
"1622"	1525	2164	2124	10	15	2109	17
"1623"	1526	1457	1457	9	1	1456	17
"1624"	1527	843	843	6	0	843	17
"1625"	1528	1211	1204	13	6	1198	14
"1626"	1529	2051	2033	14	18	2015	17
"1627"	1530	1632	1579	11	28	1551	17
"1628"	1531	1047	981	11	15	966	17
"1629"	1532	701	640	9	8	632	17
"1630"	1533	656	598	8	15	583	17
"1631"	1534	1424	1424	9	5	1419	17
"1632"	1535	1270	1256	10	1	1255	17
"1633"	1536	1686	1682	12	8	1674	17
"1634"	1537	1130	1123	12	4	1119	14
"1635"	1538	1611	1610	11	87	1523	17
"1636"	1539	787	786	13	5	781	17
"1637"	1540	1851	1810	14	10	1800	17
"1638"	1541	1010	934	13	10	924	17
"1639"	1542	599	530	7	14	516	17
"1640"	1543	1098	1024	12	1	1023	17
"1641"	1544	1197	1187	11	9	1178	14
"1642"	1545	1095	1090	11	4	1086	17
"1643"	1546	2586	2556	15	9	2547	14
"1644"	1547	2431	2423	15	20	2403	17
"1645"	1548	1948	1886	13	12	1874	17
"1646"	1549	1453	1393	12	18	1375	17
"1647"	1550	2521	2440	14	21	2419	17
"1648"	1551	2029	2029	12	0	2029	17
"1649"	1552	2302	2290	17	5	2285	14
"1650"	1553	1651	1586	16	23	1563	17
"1651"	1554	1650	1612	17	19	1593	14
"1652"	1555	1594	1594	15	676	918	9
"1653"	1556	1991	1991	12	24	1967	17
"1654"	1557	2072	2070	15	13	2057	17
"1655"	1558	1781	1781	16	549	1232	9
"1656"	1559	1195	1195	16	632	563	6
"1657"	1560	1033	1033	9	37	996	17
"1658"	1561	1849	1849	9	1	1848	17
"1659"	1562	1041	1041	12	396	645	17
"1660"	1563	1475	1474	17	478	996	17
"1661"	1564	2254	2205	19	541	1657	17
"1662"	1565	1899	1899	15	148	1751	17
"1663"	1566	1378	1378	13	217	1161	17
"1664"	1567	1461	1441	20	153	1288	17
"1665"	1568	1883	1882	17	33	1849	17
"1666"	1569	1662	1662	14	145	1517	17
"1667"	1570	1086	1086	8	0	1086	17
"1668"	1571	1448	1446	16	549	897	17
"1669"	1572	2050	2050	15	345	1705	9
"1670"	1573	1521	1513	17	171	1342	17
"1671"	1574	1567	1567	15	546	1021	17
"1672"	1575	1126	1109	15	9	1100	17
"1673"	1576	1771	1771	16	98	1673	17
"1674"	1577	1486	1474	16	8	1466	17
"1675"	1578	1338	1338	8	0	1338	17
"1676"	1579	1229	1229	17	556	673	17
"1677"	1580	1422	1422	15	135	1287	17
"1678"	1581	2081	2081	16	183	1898	17
"1679"	1582	1548	1548	14	477	1071	17
"1680"	1583	1927	1927	16	1088	839	17
"1681"	1584	1232	1232	15	485	747	17
"1682"	1585	1423	1423	7	0	1423	14
"1683"	1586	1538	1538	15	441	1097	17
"1684"	1587	1642	1642	16	756	886	14
"1685"	1588	1348	1348	15	233	1115	17
"1686"	1589	1642	1642	14	861	781	9
"1687"	1590	1495	1495	11	1195	300	6
"1688"	1591	1569	1569	16	92	1477	17
"1689"	1592	1604	1604	14	571	1033	9
"1690"	1593	1321	1321	9	0	1321	14
"1691"	1594	1620	1620	12	1549	71	6
"1692"	1595	678	666	14	9	657	17
"1693"	1596	1694	1694	15	323	1371	17
"1694"	1597	1584	1584	17	1164	420	2
"1695"	1598	1238	1238	16	163	1075	14
"1696"	1599	896	896	11	2	894	17
"1697"	1600	1870	1870	17	300	1570	17
"1698"	1601	1421	1421	6	0	1421	17
"1699"	1602	1480	1452	17	217	1235	17
"1700"	1603	1530	1526	18	167	1359	17
"1701"	1604	1647	1646	16	523	1123	17
"1702"	1605	1923	1923	17	829	1094	14
"1703"	1606	1566	1566	10	1	1565	17
"1704"	1607	1933	1930	17	1636	294	2
"1705"	1608	1696	1696	15	328	1368	17
"1706"	1609	1477	1477	9	0	1477	17
"1707"	1610	1299	1299	13	53	1246	17
"1708"	1611	1521	1521	14	957	564	9
"1709"	1612	1867	1867	16	938	929	9
"1710"	1613	1871	1871	19	827	1044	17
"1711"	1614	976	975	12	2	973	17
"1712"	1615	2191	2183	19	219	1964	17
"1713"	1616	1469	1469	17	388	1081	17
"1714"	1617	1493	1493	15	352	1141	17
"1715"	1618	1208	1207	15	106	1101	17
"1716"	1619	1280	1280	17	137	1143	17
"1717"	1620	1885	1885	14	20	1865	17
"1718"	1621	1604	1604	17	313	1291	17
"1719"	1622	1633	1633	14	722	911	17
"1720"	1623	1284	1273	14	165	1108	17
"1721"	1624	1705	1705	17	272	1433	17
"1722"	1625	941	935	15	71	864	17
"1723"	1626	1763	1700	20	90	1610	9
"1724"	1627	1468	1468	14	441	1027	17
"1725"	1628	1056	1056	10	23	1033	17
"1726"	1629	1137	1137	16	272	865	17
"1727"	1630	1869	1869	18	56	1813	17
"1728"	1631	1819	1819	15	628	1191	17
"1729"	1632	1347	1332	13	15	1317	17
"1730"	1633	981	955	12	2	953	17
"1731"	1634	1088	1088	17	590	498	17
"1732"	1635	2503	2503	13	1330	1173	10
"1733"	1636	1428	1425	19	259	1166	17
"1734"	1637	2084	2083	18	795	1288	17
"1735"	1638	2337	2315	18	1007	1308	17
"1736"	1639	2523	2523	16	762	1761	17
"1737"	1640	2171	2171	12	1221	950	2
"1738"	1641	2370	2370	15	173	2197	17
"1739"	1642	937	932	18	345	587	17
"1740"	1643	702	702	11	695	7	2
"1741"	1644	625	625	8	625	0	1
"1742"	1645	764	764	13	710	54	2
"1743"	1646	704	704	8	702	2	1
"1744"	1647	618	610	14	593	17	2
"1745"	1648	603	603	7	600	3	1
"1746"	1649	719	719	13	674	9	1
"1747"	1650	606	606	11	574	32	1
"1748"	1651	558	533	8	533	0	2
"1749"	1652	565	565	9	559	6	1
"1750"	1653	595	595	9	588	7	2
"1751"	1654	613	613	10	606	7	6
"1752"	1655	682	681	15	586	95	2
"1753"	1656	506	480	11	472	8	2
"1754"	1657	637	634	11	400	234	16
"1755"	1658	681	681	11	650	31	2
"1756"	1659	639	588	11	551	37	1
"1757"	1660	602	602	8	601	1	1
"1758"	1661	576	573	8	573	0	2
"1759"	1662	666	666	10	660	6	1
"1760"	1663	576	576	7	576	0	2
"1761"	1664	613	611	13	589	22	2
"1762"	1665	607	536	12	531	5	1
"1763"	1666	676	676	9	673	3	1
"1764"	1667	685	685	10	661	24	2
"1765"	1668	664	659	10	643	16	1
"1766"	1669	629	629	6	629	0	1
"1767"	1670	609	609	11	603	6	2
"1768"	1671	571	571	8	560	11	1
"1769"	1672	655	653	12	615	38	3
"1770"	1673	596	591	12	565	26	2
"1771"	1674	648	648	6	648	0	1
"1772"	1675	604	604	8	604	0	2
"1773"	1676	626	626	10	577	49	2
"1774"	1677	553	553	11	533	20	6
"1775"	1678	582	579	11	562	17	2
"1776"	1679	600	530	11	522	8	2
"1777"	1680	639	639	11	630	9	1
"1778"	1681	659	659	8	659	0	2
"1779"	1682	677	677	8	677	0	2
"1780"	1683	690	690	8	690	0	1
"1781"	1684	620	615	10	600	15	1
"1782"	1685	658	658	9	614	44	2
"1783"	1686	663	663	11	657	6	2
"1784"	1687	730	728	14	665	63	2
"1785"	1688	639	639	11	625	14	2
"1786"	1689	561	530	8	530	0	2
"1787"	1690	595	583	11	518	65	1
"1788"	1691	643	643	8	643	0	1
"1789"	1692	666	666	8	666	0	1
"1790"	1693	606	605	11	579	26	1
"1791"	1694	716	716	9	673	43	6
"1792"	1695	662	662	7	662	0	8
"1793"	1696	619	619	13	568	51	2
"1794"	1697	593	593	12	586	7	1
"1795"	1698	651	651	11	581	70	2
"1796"	1699	636	636	12	619	17	2
"1797"	1700	679	679	11	636	43	2
"1798"	1701	733	733	9	731	2	1
"1799"	1702	636	636	10	634	2	6
"1800"	1703	657	653	10	630	23	6
"1801"	1704	597	597	7	597	0	2
"1802"	1705	571	571	17	481	83	6
"1803"	1706	617	604	14	581	23	1
"1804"	1707	595	595	13	559	36	1
"1805"	1708	594	594	13	571	23	1
"1806"	1709	595	595	10	554	41	2
"1807"	1710	546	546	10	540	6	4
"1808"	1711	558	558	10	527	31	6
"1809"	1712	589	589	8	584	5	1
"1810"	1713	580	556	11	548	8	2
"1811"	1714	613	613	12	597	16	1
"1812"	1715	610	610	12	568	42	1
"1813"	1716	619	613	11	597	16	1
"1814"	1717	521	521	11	503	18	6
"1815"	1718	578	575	14	531	44	2
"1816"	1719	608	581	12	565	16	1
"1817"	1720	595	587	14	565	22	2
"1818"	1721	712	712	12	680	32	1
"1819"	1722	590	580	12	576	4	1
"1820"	1723	530	530	11	518	12	6
"1821"	1724	575	534	10	531	3	1
"1822"	1725	563	562	13	552	10	1
"1823"	1726	613	606	11	580	26	1
"1824"	1727	663	658	14	631	27	2
"1825"	1728	609	609	10	592	17	6
"1826"	1729	585	556	13	517	39	1
"1827"	1730	645	630	13	621	9	1
"1828"	1731	625	587	10	582	5	2
"1829"	1732	601	601	11	596	5	1
"1830"	1733	641	641	10	614	27	1
"1831"	1734	623	623	10	562	61	6
"1832"	1735	681	681	8	677	4	1
"1833"	1736	686	674	14	646	28	1
"1834"	1737	578	578	8	576	2	1
"1835"	1738	634	629	11	560	69	1
"1836"	1739	604	603	12	577	26	2
"1837"	1740	642	642	11	623	19	1
"1838"	1741	633	633	9	620	13	1
"1839"	1742	549	549	9	539	10	1
"1840"	1743	593	593	10	533	60	1
"1841"	1744	652	652	11	581	71	2
"1842"	1745	591	591	12	559	32	2
"1843"	1746	761	761	13	685	76	2
"1844"	1747	556	556	13	507	49	1
"1845"	1748	651	651	12	630	21	1
"1846"	1749	667	602	12	590	12	1
"1847"	1750	635	634	12	539	95	2
"1848"	1751	622	622	9	586	36	1
"1849"	1752	640	640	11	619	21	4
"1850"	1753	649	649	12	618	31	1
"1851"	1754	670	617	13	580	37	6
"1852"	1755	602	602	11	555	47	1
"1853"	1756	1435	1371	14	1083	288	2
"1854"	1757	1197	1178	19	1024	154	2
"1855"	1758	1160	1124	13	1024	100	6
"1856"	1759	897	897	9	866	31	2
"1857"	1760	1604	1601	18	1549	52	2
"1858"	1761	1225	1203	19	1037	166	2
"1859"	1762	630	629	15	593	36	2
"1860"	1763	814	808	12	774	34	2
"1861"	1764	1351	1285	19	1047	238	6
"1862"	1765	991	974	15	785	189	2
"1863"	1766	2525	2493	18	1933	560	1
"1864"	1767	1482	1458	19	1032	426	2
"1865"	1768	1921	1897	19	937	960	20
"1866"	1769	2191	2158	21	1363	795	2
"1867"	1770	1328	1322	20	407	915	20
"1868"	1771	2212	2158	21	1597	561	2
"1869"	1772	2551	2527	20	2291	236	2
"1870"	1773	1138	1122	13	1031	91	2
"1871"	1774	3888	3750	22	2089	1661	20
"1872"	1775	2790	2790	18	2375	415	2
"1873"	1776	1824	1803	17	1577	226	2
"1874"	1777	1033	1009	13	905	104	2
"1875"	1778	1023	1023	19	465	558	20
"1876"	1779	1667	1653	19	990	663	2
"1877"	1780	1894	1880	20	887	993	20
"1878"	1781	4067	3976	17	2186	1790	9
"1879"	1782	2176	2168	16	1496	672	1
"1880"	1783	3705	3669	19	2828	841	4
"1881"	1784	3661	3623	16	2803	820	1
"1882"	1785	3423	3412	16	2576	819	4
"1883"	1786	4146	4126	17	2967	1159	1
"1884"	1787	3257	3251	16	2176	1075	9
"1885"	1788	4387	4283	14	2801	1482	9
"1886"	1789	2186	2183	13	1954	229	1
"1887"	1790	2858	2830	14	2298	532	1
"1888"	1791	3170	3073	13	1962	1111	1
"1889"	1792	3253	3243	14	2077	1166	1
"1890"	1793	2424	2420	18	1355	1065	9
"1891"	1794	2747	2638	21	1805	833	1
"1892"	1795	4073	4013	19	1654	2359	9
"1893"	1796	3144	3118	15	2533	554	4
"1894"	1797	3350	3331	16	2152	1179	1
"1895"	1798	2719	2719	17	2045	674	4
"1896"	1799	2350	2350	16	2148	191	1
"1897"	1800	2221	2221	15	1854	308	1
"1898"	1801	1982	1903	15	1301	602	1
"1899"	1802	3112	3112	12	2883	229	1
"1900"	1803	2628	2628	17	2355	165	1
"1903"	1831	2738	2733	16	1864	869	3
"1904"	1832	2098	2098	16	1015	1037	3
"1905"	1833	2047	2047	14	1648	367	3
"1906"	1834	2129	2129	17	1577	490	2
"1907"	1835	1822	1774	13	728	1046	9
"1908"	1836	1039	1017	10	942	75	3
"1909"	1837	1943	1911	12	918	993	3
"1910"	1838	1651	1651	15	873	778	17
"1911"	1839	2304	2223	13	921	1302	10
"1912"	1840	1483	1440	13	1334	106	3
"1913"	1841	2003	1990	12	1639	351	3
"1914"	1842	2588	2588	11	1492	1096	9
"1915"	1843	2075	2068	14	1556	512	2
"1916"	1844	2087	2054	13	1842	212	3
"1917"	1845	2471	2471	14	132	2339	14
"1918"	1846	2737	2736	19	64	2672	15
"1919"	1847	1871	1871	14	319	1552	14
"1920"	1848	1870	1870	16	202	1668	14
"1921"	1849	1536	1536	15	386	1150	15
"1922"	1850	2303	2303	17	267	2036	14
"1923"	1851	1918	1918	16	254	1662	17
"1924"	1852	2806	2673	20	663	2010	9
"1925"	1853	3694	3694	16	1479	2215	9
"1926"	1854	3247	3176	20	935	2220	9
"1927"	1855	2809	2796	17	747	2049	9
"1928"	1856	2361	2361	16	437	1924	17
"1929"	1857	1439	1439	10	930	509	17
"1930"	1858	1437	1437	17	69	1368	17
"1931"	1859	1472	1472	9	1207	265	3
"1932"	1860	1471	1471	10	1167	304	3
"1933"	1861	1468	1468	12	978	490	3
"1934"	1862	1469	1457	19	50	1407	17
"1935"	1863	1916	1877	15	1404	414	3
"1936"	1864	1468	1465	15	989	476	3
"1937"	1865	1471	1439	12	905	534	3
"1938"	1866	1471	1471	10	1183	288	3
"1939"	1867	1470	1470	14	794	676	3
"1940"	1868	1696	1696	16	717	979	17
"1941"	1869	1474	1472	12	1082	390	3
"1942"	1870	1472	1402	13	550	852	11
"1943"	1871	1471	1470	17	652	818	17
"1944"	1872	1471	1425	14	1310	115	3
"1945"	1873	1263	1263	16	219	1044	9
"1946"	1874	1437	1437	16	379	1058	15
"1947"	1875	1538	1534	15	14	1520	14
"1948"	1876	1026	1026	15	246	780	17
"1949"	1877	1071	1071	15	208	863	9
"1950"	1878	1437	1437	14	76	1361	17
"1951"	1879	1439	1439	9	464	975	17
"1952"	1880	1590	1590	14	771	819	17
"1953"	1881	1441	1441	10	183	1258	15
"1954"	1882	1006	1003	15	36	967	17
"1955"	1883	1534	1534	13	463	1071	15
"1956"	1884	1441	1441	15	433	1008	9
"1957"	1885	1439	1439	12	16	1423	17
"1958"	1886	1437	1408	19	780	628	3
"1959"	1887	1538	1538	14	15	1523	14
"1960"	1888	1437	1437	15	657	780	9
"1961"	1889	1437	1434	11	5	1429	14
"1962"	1890	2357	2338	12	2	2336	14
"1963"	1891	2357	2334	16	30	2304	14
"1964"	1892	2359	2292	20	164	2128	14
"1965"	1893	2085	2085	16	196	1889	14
"1966"	1894	2567	2567	19	66	2501	14
"1967"	1895	2389	2386	22	32	2354	14
"1968"	1896	2357	2345	14	11	2334	14
"1969"	1897	1491	1491	12	68	1423	14
"1970"	1898	1441	1421	19	318	1103	14
"1971"	1899	1076	1063	14	195	868	14
"1972"	1900	1307	1305	18	112	1193	14
"1973"	1901	1437	1391	16	255	1136	14
"1974"	1902	1441	1408	19	279	1129	14
"1975"	1903	1462	1459	17	123	1336	14
